exam_year,exam_wareki,question_no,type,category,tags,stem,preamble,statement_a,statement_b,statement_c,statement_d,choice_1,choice_2,choice_3,choice_4,choice_5,correct,is_exempt,is_invalidated,note,explanation
202304,令和5年4月,20,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,ボイラーの内面清掃の目的として、適切なものは次のうちどれか。,,,,,,燃料タンクの容量を増やす。,スケールやスラッジによる障害を防ぐ。,煙突の高さを変える。,作業主任者の資格を更新する。,水面計の色を変えるだけである。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-120,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,21,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,予混合燃焼に関する記述として、適切なものは次のうちどれか。,,,,,,燃料と空気を絶対に接触させない。,燃焼しながら初めて空気と混ざる方式だけをいう。,燃焼前に燃料ガスと空気を混合する。,水面計の吹出し方式である。,重油タンクの水抜き方式である。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-131,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,22,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,拡散燃焼に関する記述として、適切なものは次のうちどれか。,,,,,,ボイラー検査証の更新手続である。,燃料と空気を燃焼前に完全混合する方式だけをいう。,水を電気分解する方式である。,燃焼しながら燃料と空気が混合する。,水面計の色を変える方式である。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-132,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,23,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,自然通風力に影響する要素として、適切なものは次のうちどれか。,,,,,,燃料タンクの塗色だけ,水面計の長さだけ,安全弁の個数だけ,煙突高さと内外ガス密度差,作業主任者の人数だけ,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-133,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,24,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,後向き形ファンに関する記述として、適切なものは次のうちどれか。,,,,,,圧力計のサイホン管である。,燃料油を加熱する装置である。,給水を軟化する薬剤である。,高温・大容量の用途で用いられることがある。,安全弁の吹出し管である。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-134,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,25,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,ラジアル形ファンに関する記述として、適切なものは次のうちどれか。,,,,,,ボイラー水を軟化する装置である。,放射状の羽根を持ち、構造が比較的簡単である。,燃料中の硫黄を化学的に除去する薬剤である。,水面計のガラスである。,検査証を更新する手続名である。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-135,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,26,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,押込通風に関する記述として、適切でないものは次のうちどれか。,,,,,,燃焼ガスをファンで吸い出す方式だけをいう。,常温空気を扱うことが多い。,油だきボイラーで用いられることがある。,燃焼用空気を炉内に押し込む。,通風方式の一つである。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-136,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,27,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,過剰空気が多すぎる場合の影響として、適切なものは次のうちどれか。,,,,,,排ガス熱損失が必ずゼロになる。,排ガス量が増え、熱損失が増加することがある。,燃料消費が必ずゼロになる。,燃焼室熱負荷が必ず消滅する。,空気予熱器が不要になる。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-137,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,28,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,低NOx燃焼の考え方として、適切なものは次のうちどれか。,,,,,,炉内酸素濃度を常に最大にする。,燃焼温度を無制限に上げる。,局所高温域を抑える。,燃料中の窒素を増やす。,排ガス再循環を必ず禁止する。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-138,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,29,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,不完全燃焼に関する記述として、適切なものは次のうちどれか。,,,,,,常に理想的な完全燃焼である。,一酸化炭素やすすの発生につながることがある。,空気不足とは無関係である。,燃料は全く消費されない。,排ガス成分に影響しない。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-139,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,30,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,燃焼室熱負荷が高すぎる場合に注意すべきこととして、適切なものは次のうちどれか。,,,,,,燃料は燃えなくなる。,安全管理は不要になる。,水面計が不要になる。,燃焼室や伝熱面の過熱、燃焼状態の悪化に注意する。,排ガスは必ず常温になる。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-140,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,31,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,二級ボイラー技士が作業主任者になれない場合として問われやすい観点は次のうちどれか。,,,,,,煙突の塗装方法,燃料販売店の所在地,水の色,作業者の靴の種類,ボイラーの種類及び伝熱面積の範囲,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-151,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,32,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,ボイラー取扱作業主任者の職務として、適切でないものは次のうちどれか。,,,,,,圧力を監視する。,水位を監視する。,安全装置を常に無効化して運転する。,急激な負荷変動を避けるよう努める。,燃焼状態を監視する。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-152,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,33,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,安全弁の吹出し量に関する記述として、適切なものは次のうちどれか。,,,,,,ボイラーの最大蒸発量に応じた能力が求められる。,任意に小さくしてよい。,水面計の長さだけで決まる。,燃料タンクの色で決まる。,作業主任者の年齢で決まる。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-153,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,34,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,圧力計の目盛盤に関する記述として、適切なものは次のうちどれか。,,,,,,検査証の番号だけを表示する。,必ず圧力が読めないようにする。,燃料の灰分量を表示する。,水位だけを表示する。,常用圧力や最高使用圧力との関係で適切な範囲が求められる。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-154,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,35,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,温水ボイラーの逃がし管に関する記述として、適切なものは次のうちどれか。,,,,,,安全弁のばねを締める工具である。,燃料油を霧化する。,水の膨張分を逃がすために用いられる。,煙突内の煤を測定する。,作業主任者の氏名を掲示する。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-155,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,36,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,定期自主検査の項目として、適切でないものは次のうちどれか。,,,,,,ボイラー本体,作業者の昼食内容,自動制御装置,附属装置及び附属品,燃焼装置,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-156,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,37,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,変更届が問題となる部分として、適切なものは次のうちどれか。,,,,,,過熱器,作業者の筆記用具,事務所の椅子,燃料販売店の看板,通勤経路,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-157,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,38,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,定期自主検査の記録保存に関する記述として、適切なものは次のうちどれか。,,,,,,検査結果を記録し、一定期間保存する。,記録は作成してはならない。,異常があっても記録しない。,燃料販売店だけが口頭で覚えておく。,記録は運転前に必ず破棄する。,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-158,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,39,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,法令問題を解く際の着眼点として、適切なものは次のうちどれか。,,,,,,燃料タンクの色だけで判断する。,選択肢の文字数だけで判断する。,ボイラーの種類、小型か否か、伝熱面積、用途を確認する。,問題文の年度だけで正答を決める。,すべてのボイラーに同じ規定が無条件に適用されると考える。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-159,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202304,令和5年4月,40,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,小型ボイラーを除く、という条件が付く問題で注意すべきこととして、適切なものは次のうちどれか。,,,,,,燃料の種類だけで正答を決める。,小型ボイラーも必ず同一扱いと決めつける。,条件は正答に影響しない。,対象範囲が限定されているため、問題文の条件を確認する。,設問文を読まなくてよい。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-160,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,1,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,乾き度に関する記述として、適切なものは次のうちどれか。,,,,,,空気予熱器の伝熱面積を表す。,燃料油中の硫黄分の割合を表す。,湿り蒸気中の蒸気分の質量割合を表す。,水面計の目盛間隔を表す。,煙突の高さを表す。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-161,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,2,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,蒸気のエンタルピに関する記述として、適切なものは次のうちどれか。,,,,,,安全弁のばね材質を示す。,水面計のガラス厚さを示す。,燃料タンクの直径だけを示す。,蒸気が持つ熱エネルギーの評価に用いられる。,煙突の塗装色を示す。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-162,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,3,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,水の顕熱に関する記述として、適切なものは次のうちどれか。,,,,,,水を蒸発させるためだけの熱である。,水の温度上昇に伴って蓄えられる熱である。,燃料の灰分量である。,安全弁の作動圧である。,煙突内の通風力である。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-163,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,4,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,水冷壁に関する記述として、適切なものは次のうちどれか。,,,,,,圧力計の目盛盤である。,燃料油を貯蔵する壁である。,炉壁に水管を配置し、放射熱を吸収する構造である。,水面計のコックである。,煙突の外装材だけをいう。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-164,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,5,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,燃焼室に求められる条件として、適切でないものは次のうちどれか。,,,,,,燃料と空気の混合を良くする。,燃料を速やかに着火・燃焼させる。,完全燃焼に必要な空間を確保する。,燃料と空気を絶対に接触させない。,発生熱を伝熱面へ有効に伝える。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-165,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,6,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,下降管に関する記述として、適切なものは次のうちどれか。,,,,,,圧力計のサイホン管である。,燃焼ガスだけを排出する通路である。,燃料油を噴霧するノズルである。,比較的温度の低い水が下降する通路である。,安全弁の吹出し管である。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-166,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,7,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,上昇管に関する記述として、適切なものは次のうちどれか。,,,,,,水面計の照明である。,燃料タンクの油取出し管である。,煙突上部の避雷針である。,気泡を含む水や蒸気水混合物が上昇する管である。,安全弁のばねである。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-167,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,8,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,波形炉筒に関する記述として、適切なものは次のうちどれか。,,,,,,水面計の一種である。,燃料を化学的に脱硫する装置である。,熱膨張による応力を緩和し、強度上も有利な形状である。,給水中の酸素を除去する薬剤である。,煙突の通風力を測定する器具である。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-168,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,9,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,貫流ボイラーの負荷変動に関する記述として、適切なものは次のうちどれか。,,,,,,保有水量が非常に多く、制御は不要である。,保有水量が少なく、負荷変動に対する制御が重要である。,蒸気発生は燃料と無関係である。,給水ポンプを持つことはない。,水処理は常に不要である。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-169,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,10,single,ボイラーの構造に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,鋳鉄製ボイラーのセクションに関する記述として、適切なものは次のうちどれか。,,,,,,セクションは水の比熱の単位である。,セクションは燃料油の種類名である。,セクションは圧力計の目盛である。,セクションは煙突の高さだけを示す。,セクションを組み合わせて容量を構成するものがある。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-170,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,11,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,点火時の着火遅れに関する記述として、適切でないものは次のうちどれか。,,,,,,未燃ガスの蓄積につながることがある。,安全上問題にならないので放置してよい。,点火前換気が重要である。,燃料と空気の供給順序に注意する。,逆火の原因となることがある。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-181,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,12,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,昇圧中に空気抜き弁を閉じる時期として、適切なものは次のうちどれか。,,,,,,水面計を外した後に閉じる。,点火前に永久に閉じる。,燃料タンクが空になった後に閉じる。,蒸気の発生を確認し、空気が抜けた後に閉じる。,安全弁を取り外した後に閉じる。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-182,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,13,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,燃焼中の監視事項として、適切でないものは次のうちどれか。,,,,,,監視を一切行わないこと,煙の状態,圧力及び水位,燃料供給状態,火炎の状態,1,FALSE,FALSE,本文・選択肢は転載しない / ORG560-183,正答は（1）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,14,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,水柱管の連絡管に関する記述として、適切なものは次のうちどれか。,,,,,,給水中の酸素を除去する薬剤である。,燃料タンクの油面だけを示す。,煙突高さを自動調整する。,燃焼用空気を加熱する。,途中の弁の開閉状態や閉塞に注意する。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-184,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,15,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,水面計の水位が左右で一致しない場合の対応として、適切なものは次のうちどれか。,,,,,,低い方だけを常に信じる。,機能試験や吹出しにより異常の有無を確認する。,高い方だけを常に信じる。,両方を見ずに運転する。,水面計を叩いて破損させる。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-185,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,16,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,給水ポンプ運転中の確認事項として、適切なものは次のうちどれか。,,,,,,空気抜きは絶対に不要である。,振動や異音は確認しない。,吐出圧力、流量、電流などが適正か確認する。,吐出弁を常に閉めたまま長時間運転する。,水がなくても運転し続ける。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-186,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,17,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,間欠吹出しの操作として、適切でないものは次のうちどれか。,,,,,,水位を確認して行う。,急激な水位低下に注意する。,所定の手順で弁を操作する。,水位を見ずに最大開度で長時間行う。,スラッジ排出の目的で行うことがある。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-187,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,18,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,連続吹出しに関する記述として、適切なものは次のうちどれか。,,,,,,煙突の自然通風力を測る操作である。,安全弁の吹出し試験である。,燃料油を噴霧する方式である。,ボイラー水の濃縮を連続的に調整するために行う。,水面計を破損させるための操作である。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-188,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,19,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,ボイラー水中のスラッジに関する記述として、適切なものは次のうちどれか。,,,,,,安全弁のばねの名称である。,燃料中の気体成分だけをいう。,水処理によって生じた沈殿物などで、吹出しにより排出する。,煙突内の自然通風力である。,圧力計の目盛である。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-189,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,20,single,ボイラーの取扱いに関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,キャリオーバの原因として、適切でないものは次のうちどれか。,,,,,,高水位,ボイラー水の濃縮,負荷の急変,プライミング,適正水位で安定した水質管理,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-190,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,21,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,燃料の固定炭素に関する記述として、適切なものは次のうちどれか。,,,,,,給水ポンプの段数である。,水面計の水位を示す目盛である。,安全弁のばね材料である。,固体燃料の燃焼性に関係する成分である。,ボイラー検査証の有効期間である。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-201,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,22,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,燃料の揮発分に関する記述として、適切なものは次のうちどれか。,,,,,,圧力計の目盛である。,水の比熱そのものである。,加熱により発生する可燃性ガス分に関係する。,安全弁の吹出し管である。,水面計のコックである。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-202,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,23,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,A重油とC重油の比較として、一般に適切なものは次のうちどれか。,,,,,,A重油は必ず固体燃料である。,C重油は粘度が高く、加熱を必要とする場合が多い。,C重油は水そのものである。,A重油は燃焼しない。,C重油は硫黄分を全く含まないことが法令上常に保証される。,2,FALSE,FALSE,本文・選択肢は転載しない / ORG560-203,正答は（2）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,24,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,硫酸露点に関する記述として、適切なものは次のうちどれか。,,,,,,ボイラー水のpHを示す。,水が凍る温度だけをいう。,燃料の引火点と同じ意味である。,硫酸蒸気が凝縮し始める温度で、低温腐食に関係する。,安全弁の吹出し圧力を示す。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-204,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,25,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,重油添加剤の目的として、適切なものは次のうちどれか。,,,,,,燃焼用空気を完全にゼロにするために用いる。,水面計を不要にするためだけに用いる。,安全弁の個数を減らすためだけに用いる。,低温腐食や灰付着の抑制を目的に用いられることがある。,ボイラー検査証を更新するために用いる。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-205,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,26,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,燃料油の水分混入時に起こり得ることとして、適切なものは次のうちどれか。,,,,,,安全弁が不要になる。,燃焼効率が必ず100%になる。,NOxが必ずゼロになる。,ボイラー水が自動で軟化される。,燃焼不良やバーナの不調につながる。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-206,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,27,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,バーナの霧化に関する記述として、適切なものは次のうちどれか。,,,,,,安全弁の作動圧を下げる。,燃料を大きな塊のまま落下させる。,水面計の水位を測る。,燃料を微粒化し、空気との混合を良くする。,ボイラー検査証を発行する。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-207,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,28,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,蒸気噴霧式バーナの短所として、適切なものは次のうちどれか。,,,,,,安全弁を不要にする。,燃料を全く霧化できない。,空気を全く必要としない。,霧化用蒸気を消費する。,水質管理を不要にする。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-208,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,29,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,油バーナのノズル詰まりの影響として、適切なものは次のうちどれか。,,,,,,蒸気圧力が常に一定になる。,ボイラー水の硬度が下がる。,噴霧状態が悪化し、燃焼不良につながる。,排ガス熱損失が必ずゼロになる。,安全弁が不要になる。,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-209,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,30,single,燃料及び燃焼に関する知識,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,ガスバーナの火炎安定に関する記述として、適切なものは次のうちどれか。,,,,,,漏えい検知は不要である。,ガス圧は火炎に関係しない。,空気量は火炎に関係しない。,火炎検出器は常に不要である。,燃料ガス圧力や空気量の管理が重要である。,5,FALSE,FALSE,本文・選択肢は転載しない / ORG560-210,正答は（5）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,31,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,伝熱面積の算入対象に関する問題で注意すべきこととして、適切なものは次のうちどれか。,,,,,,作業者の人数で決める。,すべての面を無条件に算入する。,燃料の種類だけで決める。,ボイラー種別と部位ごとの規定を確認する。,煙突の色で決める。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-221,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,32,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,エコノマイザの伝熱面に関する法令問題で問われやすいことは次のうちどれか。,,,,,,作業者の年齢,燃料販売価格,伝熱面積に算入するかどうか,水の色,煙突の塗色,3,FALSE,FALSE,本文・選択肢は転載しない / ORG560-222,正答は（3）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,33,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,過熱器に関する法令問題で問われやすいことは次のうちどれか。,,,,,,水面計の照明色,作業者の通勤手段,燃料販売店の広告,伝熱面積や変更検査、附属品の扱い,煙突の塗装方法,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-223,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,34,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,ボイラー室の出入口に関する記述として、適切なものは次のうちどれか。,,,,,,出入口は法令問題で全く扱われない。,常に施錠して出入りできないようにする。,燃料を積み上げてふさぐ。,非常時の避難や取扱いに支障がないようにする。,水面計の代わりに用いる。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-224,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
202310,令和5年10月,35,single,関係法令,過去問の試験ID・問番号・科目・正答番号に対応したサイト掲載用オリジナル問題,ボイラー室内の可燃物管理として、適切なものは次のうちどれか。,,,,,,油を床一面に散布する。,可燃物を炉前に大量に積む。,避難経路をふさぐ。,燃料や可燃物の置き方に注意し、火災防止を図る。,火気管理を行わない。,4,FALSE,FALSE,本文・選択肢は転載しない / ORG560-225,正答は（4）です。公表問題のため、選択肢ごとの理解は一問一答でも確認してください。
