id,question,answer,explanation,category,tags,source,note
0404b-31-4,ボイラー(移動式ボイラー及び小型ボイラーを除く。)に関する次の文中の()内に入れるAからCまでの語句の組合せとして、法令に定められているものは1～5のうちどれか。「ボイラーを設置した者は、所轄労働基準監督署長が検査の必要がないと認めたものを除き、①ボイラー、②ボイラ一室、③ボイラー及びその(A)の配置状況、④ボイラーの(B)並びに燃焼室及び煙道の構造について、(C)検査を受けなければならない。」ABCN選択肢4: 配管附属設備落成,×,元問題の正答選択肢は（3）です。選択肢4の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問31,確認済み
0404b-31-5,ボイラー(移動式ボイラー及び小型ボイラーを除く。)に関する次の文中の()内に入れるAからCまでの語句の組合せとして、法令に定められているものは1～5のうちどれか。「ボイラーを設置した者は、所轄労働基準監督署長が検査の必要がないと認めたものを除き、①ボイラー、②ボイラ一室、③ボイラー及びその(A)の配置状況、④ボイラーの(B)並びに燃焼室及び煙道の構造について、(C)検査を受けなければならない。」ABCN選択肢5: 配管据付基礎使用,×,元問題の正答選択肢は（3）です。選択肢5の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問31,確認済み
0404b-32-1,次の文中の()内に入れるA及びBの数値の組合せとして、法令に定められているものは1～5のうちどれか。「鋳鉄製温水ボイラー(小型ボイラーを除く。)で圧力が(A)MPaを超えるものには、温水温度が(B)°Cを超えないように温水温度自動制御装置を設けなければならない。」AB選択肢1: 0.1100,×,元問題の正答選択肢は（3）です。選択肢1の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問32,確認済み
0404b-32-2,次の文中の()内に入れるA及びBの数値の組合せとして、法令に定められているものは1～5のうちどれか。「鋳鉄製温水ボイラー(小型ボイラーを除く。)で圧力が(A)MPaを超えるものには、温水温度が(B)°Cを超えないように温水温度自動制御装置を設けなければならない。」AB選択肢2: 0.1120,×,元問題の正答選択肢は（3）です。選択肢2の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問32,確認済み
0404b-32-3,次の文中の()内に入れるA及びBの数値の組合せとして、法令に定められているものは1～5のうちどれか。「鋳鉄製温水ボイラー(小型ボイラーを除く。)で圧力が(A)MPaを超えるものには、温水温度が(B)°Cを超えないように温水温度自動制御装置を設けなければならない。」AB選択肢3: 0.3120,○,元問題の正答選択肢は（3）です。選択肢3の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問32,確認済み
0404b-32-4,次の文中の()内に入れるA及びBの数値の組合せとして、法令に定められているものは1～5のうちどれか。「鋳鉄製温水ボイラー(小型ボイラーを除く。)で圧力が(A)MPaを超えるものには、温水温度が(B)°Cを超えないように温水温度自動制御装置を設けなければならない。」AB選択肢4: 0.5130,×,元問題の正答選択肢は（3）です。選択肢4の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問32,確認済み
0404b-32-5,次の文中の()内に入れるA及びBの数値の組合せとして、法令に定められているものは1～5のうちどれか。「鋳鉄製温水ボイラー(小型ボイラーを除く。)で圧力が(A)MPaを超えるものには、温水温度が(B)°Cを超えないように温水温度自動制御装置を設けなければならない。」AB選択肢5: 0.5150,×,元問題の正答選択肢は（3）です。選択肢5の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問32,確認済み
0404b-33-1,ボイラー(移動式ボイラー、屋外式ボイラー及び小型ボイラーを除く。)を設置するボイラー室について、法令に定められていない内容のものは次のうちどれか。選択肢1: 伝熱面積が4m~の蒸気ボイラーは、ボイラー室に設置しなければならない。,×,元問題の正答選択肢は（2）です。選択肢1の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問33,確認済み
0404b-33-2,ボイラー(移動式ボイラー、屋外式ボイラー及び小型ボイラーを除く。)を設置するボイラー室について、法令に定められていない内容のものは次のうちどれか。選択肢2: ボイラーの最上部から天井、配管その他のボイラーの上部にある構造物までの距離は、原則として、2m以上としなければならない。,○,元問題の正答選択肢は（2）です。選択肢2の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問33,確認済み
0404b-33-3,ボイラー(移動式ボイラー、屋外式ボイラー及び小型ボイラーを除く。)を設置するボイラー室について、法令に定められていない内容のものは次のうちどれか。選択肢3: ボイラー室には、必要がある場合のほか、引火しやすいものを持ち込ませてはならない。,×,元問題の正答選択肢は（2）です。選択肢3の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問33,確認済み
0404b-33-4,ボイラー(移動式ボイラー、屋外式ボイラー及び小型ボイラーを除く。)を設置するボイラー室について、法令に定められていない内容のものは次のうちどれか。選択肢4: 立てボイラーは、ボイラーの外壁から壁、配管その他のボイラーの側部にある構造物(検査及びそうじに支障のない物を除く。)までの距離を、原則として、0.45m以上としなければならない。,×,元問題の正答選択肢は（2）です。選択肢4の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問33,確認済み
0404b-33-5,ボイラー(移動式ボイラー、屋外式ボイラー及び小型ボイラーを除く。)を設置するボイラー室について、法令に定められていない内容のものは次のうちどれか。選択肢5: ボイラー室に燃料の石炭を貯蔵するときは、原則として、これをボイラーの外側から1.2m以上離しておかなければならない。,×,元問題の正答選択肢は（2）です。選択肢5の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問33,確認済み
0404b-34-1,"ボイラーの伝熱面積の算定方法に関するAからDまでの記述で、法令上、正しいもののみを全て挙げた組合せは、次のうちどれか。A：水管ボイラーの耐火れんがでおおわれた水管の面積は、伝熱面積に算入しない。B：貫流ボイラーの過熱管は、伝熱面積に算入しない。C：立てボイラー(横管式)の横管の伝熱面積は、横管の外径側で算定する。D：炉筒煙管ボイラーの煙管の伝熱面積は、煙管の内径側で算定する。選択肢1: A,B",×,元問題の正答選択肢は（4）です。選択肢1の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問34,確認済み
0404b-34-2,"ボイラーの伝熱面積の算定方法に関するAからDまでの記述で、法令上、正しいもののみを全て挙げた組合せは、次のうちどれか。A：水管ボイラーの耐火れんがでおおわれた水管の面積は、伝熱面積に算入しない。B：貫流ボイラーの過熱管は、伝熱面積に算入しない。C：立てボイラー(横管式)の横管の伝熱面積は、横管の外径側で算定する。D：炉筒煙管ボイラーの煙管の伝熱面積は、煙管の内径側で算定する。選択肢2: A, B, C",×,元問題の正答選択肢は（4）です。選択肢2の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問34,確認済み
0404b-34-3,"ボイラーの伝熱面積の算定方法に関するAからDまでの記述で、法令上、正しいもののみを全て挙げた組合せは、次のうちどれか。A：水管ボイラーの耐火れんがでおおわれた水管の面積は、伝熱面積に算入しない。B：貫流ボイラーの過熱管は、伝熱面積に算入しない。C：立てボイラー(横管式)の横管の伝熱面積は、横管の外径側で算定する。D：炉筒煙管ボイラーの煙管の伝熱面積は、煙管の内径側で算定する。選択肢3: A, D",×,元問題の正答選択肢は（4）です。選択肢3の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問34,確認済み
0404b-34-4,"ボイラーの伝熱面積の算定方法に関するAからDまでの記述で、法令上、正しいもののみを全て挙げた組合せは、次のうちどれか。A：水管ボイラーの耐火れんがでおおわれた水管の面積は、伝熱面積に算入しない。B：貫流ボイラーの過熱管は、伝熱面積に算入しない。C：立てボイラー(横管式)の横管の伝熱面積は、横管の外径側で算定する。D：炉筒煙管ボイラーの煙管の伝熱面積は、煙管の内径側で算定する。選択肢4: B,C, D",○,元問題の正答選択肢は（4）です。選択肢4の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問34,確認済み
0404b-34-5,"ボイラーの伝熱面積の算定方法に関するAからDまでの記述で、法令上、正しいもののみを全て挙げた組合せは、次のうちどれか。A：水管ボイラーの耐火れんがでおおわれた水管の面積は、伝熱面積に算入しない。B：貫流ボイラーの過熱管は、伝熱面積に算入しない。C：立てボイラー(横管式)の横管の伝熱面積は、横管の外径側で算定する。D：炉筒煙管ボイラーの煙管の伝熱面積は、煙管の内径側で算定する。選択肢5: C, D",×,元問題の正答選択肢は（4）です。選択肢5の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問34,確認済み
0404b-35-1,次のボイラーを取り扱う場合、法令上、算定される伝熱面積が最も大きいものはどれか。ただし、他にボイラーはないものとする。選択肢1: 伝熱面積が15m~の鋳鉄製温水ボイラー,×,元問題の正答選択肢は（5）です。選択肢1の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問35,確認済み
0404b-35-2,次のボイラーを取り扱う場合、法令上、算定される伝熱面積が最も大きいものはどれか。ただし、他にボイラーはないものとする。選択肢2: 伝熱面積が 20mの炉筒煙管ボイラー,×,元問題の正答選択肢は（5）です。選択肢2の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問35,確認済み
0404b-35-3,次のボイラーを取り扱う場合、法令上、算定される伝熱面積が最も大きいものはどれか。ただし、他にボイラーはないものとする。選択肢3: 最大電力設備容量が 450kW の電気ボイラー,×,元問題の正答選択肢は（5）です。選択肢3の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問35,確認済み
0404b-35-4,次のボイラーを取り扱う場合、法令上、算定される伝熱面積が最も大きいものはどれか。ただし、他にボイラーはないものとする。選択肢4: 伝熱面積が 240m？の貫流ボイラー,×,元問題の正答選択肢は（5）です。選択肢4の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問35,確認済み
0404b-35-5,次のボイラーを取り扱う場合、法令上、算定される伝熱面積が最も大きいものはどれか。ただし、他にボイラーはないものとする。選択肢5: 伝熱面積が 50mの廃熱ボイラー,○,元問題の正答選択肢は（5）です。選択肢5の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問35,確認済み
0404b-36-1,鋳鉄製ボイラー(小型ボイラーを除く。)の附属品について、次の文中の()内に入れるAからCまでの語句の組合せとして、法令に定められているものは1～5のうちどれか。「(A)ボイラーには、ボイラーの(B)付近における(A)の(C)を表示する(C)計を取り付けなければならない。」ABC選択肢1: 蒸気入口温度,×,元問題の正答選択肢は（4）です。選択肢1の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問36,確認済み
0404b-36-2,鋳鉄製ボイラー(小型ボイラーを除く。)の附属品について、次の文中の()内に入れるAからCまでの語句の組合せとして、法令に定められているものは1～5のうちどれか。「(A)ボイラーには、ボイラーの(B)付近における(A)の(C)を表示する(C)計を取り付けなければならない。」ABC選択肢2: 蒸気出口流量,×,元問題の正答選択肢は（4）です。選択肢2の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問36,確認済み
0404b-36-3,鋳鉄製ボイラー(小型ボイラーを除く。)の附属品について、次の文中の()内に入れるAからCまでの語句の組合せとして、法令に定められているものは1～5のうちどれか。「(A)ボイラーには、ボイラーの(B)付近における(A)の(C)を表示する(C)計を取り付けなければならない。」ABC選択肢3: 温水入口温度,×,元問題の正答選択肢は（4）です。選択肢3の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問36,確認済み
0404b-36-4,鋳鉄製ボイラー(小型ボイラーを除く。)の附属品について、次の文中の()内に入れるAからCまでの語句の組合せとして、法令に定められているものは1～5のうちどれか。「(A)ボイラーには、ボイラーの(B)付近における(A)の(C)を表示する(C)計を取り付けなければならない。」ABC選択肢4: 温水出口温度,○,元問題の正答選択肢は（4）です。選択肢4の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問36,確認済み
0404b-36-5,鋳鉄製ボイラー(小型ボイラーを除く。)の附属品について、次の文中の()内に入れるAからCまでの語句の組合せとして、法令に定められているものは1～5のうちどれか。「(A)ボイラーには、ボイラーの(B)付近における(A)の(C)を表示する(C)計を取り付けなければならない。」ABC選択肢5: 温水出口流量,×,元問題の正答選択肢は（4）です。選択肢5の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問36,確認済み
0404b-37-1,ボイラー(小型ボイラーを除く。)の次の部分又は設備を変更しようとするとき、法令上、ボイラー変更届を所轄労働基準監督署長に提出する必要のないものはどれか。ただし、計画届の免除認定を受けていない場合とする。選択肢1: 管板,×,元問題の正答選択肢は（3）です。選択肢1の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問37,確認済み
0404b-37-2,ボイラー(小型ボイラーを除く。)の次の部分又は設備を変更しようとするとき、法令上、ボイラー変更届を所轄労働基準監督署長に提出する必要のないものはどれか。ただし、計画届の免除認定を受けていない場合とする。選択肢2: ステー,×,元問題の正答選択肢は（3）です。選択肢2の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問37,確認済み
0404b-37-3,ボイラー(小型ボイラーを除く。)の次の部分又は設備を変更しようとするとき、法令上、ボイラー変更届を所轄労働基準監督署長に提出する必要のないものはどれか。ただし、計画届の免除認定を受けていない場合とする。選択肢3: 水管,○,元問題の正答選択肢は（3）です。選択肢3の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問37,確認済み
0404b-37-4,ボイラー(小型ボイラーを除く。)の次の部分又は設備を変更しようとするとき、法令上、ボイラー変更届を所轄労働基準監督署長に提出する必要のないものはどれか。ただし、計画届の免除認定を受けていない場合とする。選択肢4: 燃焼装置,×,元問題の正答選択肢は（3）です。選択肢4の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問37,確認済み
0404b-37-5,ボイラー(小型ボイラーを除く。)の次の部分又は設備を変更しようとするとき、法令上、ボイラー変更届を所轄労働基準監督署長に提出する必要のないものはどれか。ただし、計画届の免除認定を受けていない場合とする。選択肢5: 据付基礎,×,元問題の正答選択肢は（3）です。選択肢5の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問37,確認済み
0404b-38-1,鋼製ボイラー(小型ボイラーを除く。)の安全弁について、法令に定められていない内容のものは次のうちどれか。選択肢1: 伝熱面積が50mを超える蒸気ボイラーには、安全弁を2個以上備えなければならない。,×,元問題の正答選択肢は（4）です。選択肢1の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問38,確認済み
0404b-38-2,鋼製ボイラー(小型ボイラーを除く。)の安全弁について、法令に定められていない内容のものは次のうちどれか。選択肢2: 貫流ボイラー以外の蒸気ボイラーの安全弁は、ボイラー本体の容易に検査できる位置に直接取り付け、かつ、弁軸を直にしなければならない。,×,元問題の正答選択肢は（4）です。選択肢2の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問38,確認済み
0404b-38-3,鋼製ボイラー(小型ボイラーを除く。)の安全弁について、法令に定められていない内容のものは次のうちどれか。選択肢3: 過熱器には、過熱器の出口付近に過熱器の温度を設計温度以下に保持することができる安全弁を備えなければならない。,×,元問題の正答選択肢は（4）です。選択肢3の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問38,確認済み
0404b-38-4,鋼製ボイラー(小型ボイラーを除く。)の安全弁について、法令に定められていない内容のものは次のうちどれか。選択肢4: 貫流ボイラーに備える安全弁については、ボイラー本体の安全弁より先に吹き出すように調整するため、当該ボイラーの最大蒸発量以上の吹出し量のものを、過熱器の入口付近に取り付けることができる。,○,元問題の正答選択肢は（4）です。選択肢4の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問38,確認済み
0404b-38-5,鋼製ボイラー(小型ボイラーを除く。)の安全弁について、法令に定められていない内容のものは次のうちどれか。選択肢5: 水の温度が120°Cを超える温水ボイラーには、安全弁を備えなければならない。,×,元問題の正答選択肢は（4）です。選択肢5の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問38,確認済み
0404b-39-1,ボイラー(移動式ボイラー及び小型ボイラーを除く。)について、次の文中の()内に入れるA及びBの語句の組合せとして、法令上、正しいものは1～5のうちどれか。「(A) 並びにボイラー取扱作業主任者の(B)及び氏名をボイラー室その他のボイラー設置場所の見やすい箇所に掲示しなければならない。」AB選択肢1: 最高使用圧力資格,×,元問題の正答選択肢は（5）です。選択肢1の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問39,確認済み
0404b-39-2,ボイラー(移動式ボイラー及び小型ボイラーを除く。)について、次の文中の()内に入れるA及びBの語句の組合せとして、法令上、正しいものは1～5のうちどれか。「(A) 並びにボイラー取扱作業主任者の(B)及び氏名をボイラー室その他のボイラー設置場所の見やすい箇所に掲示しなければならない。」AB選択肢2: 最大蒸発量資格,×,元問題の正答選択肢は（5）です。選択肢2の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問39,確認済み
0404b-39-3,ボイラー(移動式ボイラー及び小型ボイラーを除く。)について、次の文中の()内に入れるA及びBの語句の組合せとして、法令上、正しいものは1～5のうちどれか。「(A) 並びにボイラー取扱作業主任者の(B)及び氏名をボイラー室その他のボイラー設置場所の見やすい箇所に掲示しなければならない。」AB選択肢3: 最大蒸発量所属,×,元問題の正答選択肢は（5）です。選択肢3の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問39,確認済み
0404b-39-4,ボイラー(移動式ボイラー及び小型ボイラーを除く。)について、次の文中の()内に入れるA及びBの語句の組合せとして、法令上、正しいものは1～5のうちどれか。「(A) 並びにボイラー取扱作業主任者の(B)及び氏名をボイラー室その他のボイラー設置場所の見やすい箇所に掲示しなければならない。」AB選択肢4: ボイラー検査証所属,×,元問題の正答選択肢は（5）です。選択肢4の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問39,確認済み
0404b-39-5,ボイラー(移動式ボイラー及び小型ボイラーを除く。)について、次の文中の()内に入れるA及びBの語句の組合せとして、法令上、正しいものは1～5のうちどれか。「(A) 並びにボイラー取扱作業主任者の(B)及び氏名をボイラー室その他のボイラー設置場所の見やすい箇所に掲示しなければならない。」AB選択肢5: ボイラー検査証資格,○,元問題の正答選択肢は（5）です。選択肢5の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問39,確認済み
0404b-40-1,"ボイラー(小型ボイラーを除く。)の附属品の管理のため行わなければならない事項に関するAからDまでの記述で、法令に定められているもののみを全て挙げた組合せは、次のうちどれか。A：圧力計の目もりには、ボイラーの最高使用圧力を示す位置に、見やすい表示をすること。B：蒸気ボイラーの水高計の目もりには、常用水位を示す位置に、見やすい表示をすること。C：燃焼ガスに触れる給水管、吹出管及び水面測定装置の連絡管は、不燃性材料により保温その他の措置を講ずること。D：圧力計は、使用中その機能を害するような振動を受けることがないようにし、かつ、その内部が凍結し、又は 80°C以上の温度にならない措置を講ずること。選択肢1: A, B, D",×,元問題の正答選択肢は（3）です。選択肢1の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問40,確認済み
0404b-40-2,"ボイラー(小型ボイラーを除く。)の附属品の管理のため行わなければならない事項に関するAからDまでの記述で、法令に定められているもののみを全て挙げた組合せは、次のうちどれか。A：圧力計の目もりには、ボイラーの最高使用圧力を示す位置に、見やすい表示をすること。B：蒸気ボイラーの水高計の目もりには、常用水位を示す位置に、見やすい表示をすること。C：燃焼ガスに触れる給水管、吹出管及び水面測定装置の連絡管は、不燃性材料により保温その他の措置を講ずること。D：圧力計は、使用中その機能を害するような振動を受けることがないようにし、かつ、その内部が凍結し、又は 80°C以上の温度にならない措置を講ずること。選択肢2: A, C, D",×,元問題の正答選択肢は（3）です。選択肢2の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問40,確認済み
0404b-40-3,"ボイラー(小型ボイラーを除く。)の附属品の管理のため行わなければならない事項に関するAからDまでの記述で、法令に定められているもののみを全て挙げた組合せは、次のうちどれか。A：圧力計の目もりには、ボイラーの最高使用圧力を示す位置に、見やすい表示をすること。B：蒸気ボイラーの水高計の目もりには、常用水位を示す位置に、見やすい表示をすること。C：燃焼ガスに触れる給水管、吹出管及び水面測定装置の連絡管は、不燃性材料により保温その他の措置を講ずること。D：圧力計は、使用中その機能を害するような振動を受けることがないようにし、かつ、その内部が凍結し、又は 80°C以上の温度にならない措置を講ずること。選択肢3: A, D",○,元問題の正答選択肢は（3）です。選択肢3の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問40,確認済み
0404b-40-4,"ボイラー(小型ボイラーを除く。)の附属品の管理のため行わなければならない事項に関するAからDまでの記述で、法令に定められているもののみを全て挙げた組合せは、次のうちどれか。A：圧力計の目もりには、ボイラーの最高使用圧力を示す位置に、見やすい表示をすること。B：蒸気ボイラーの水高計の目もりには、常用水位を示す位置に、見やすい表示をすること。C：燃焼ガスに触れる給水管、吹出管及び水面測定装置の連絡管は、不燃性材料により保温その他の措置を講ずること。D：圧力計は、使用中その機能を害するような振動を受けることがないようにし、かつ、その内部が凍結し、又は 80°C以上の温度にならない措置を講ずること。選択肢4: B,C",×,元問題の正答選択肢は（3）です。選択肢4の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問40,確認済み
0404b-40-5,"ボイラー(小型ボイラーを除く。)の附属品の管理のため行わなければならない事項に関するAからDまでの記述で、法令に定められているもののみを全て挙げた組合せは、次のうちどれか。A：圧力計の目もりには、ボイラーの最高使用圧力を示す位置に、見やすい表示をすること。B：蒸気ボイラーの水高計の目もりには、常用水位を示す位置に、見やすい表示をすること。C：燃焼ガスに触れる給水管、吹出管及び水面測定装置の連絡管は、不燃性材料により保温その他の措置を講ずること。D：圧力計は、使用中その機能を害するような振動を受けることがないようにし、かつ、その内部が凍結し、又は 80°C以上の温度にならない措置を講ずること。選択肢5: C,D",×,元問題の正答選択肢は（3）です。選択肢5の正誤を確認しましょう。,関係法令,令和4年4月,令和4年4月 問40,確認済み
0504b-01-1,ボイラーの水循環について、誤っているものは次のうちどれか。選択肢1: ボイラー内で、温度が上昇した水及び気泡を含んだ水は上昇し、その後に温度の低い水が下降して、水の循環ができる。,×,元問題の正答選択肢は（2）です。選択肢1の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問1,確認済み
0504b-01-2,ボイラーの水循環について、誤っているものは次のうちどれか。選択肢2: 丸ボイラーは、伝熱面の多くがボイラー水中に設けられ、水の対流が困難なので、水循環の系路を構成する必要がある。,○,元問題の正答選択肢は（2）です。選択肢2の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問1,確認済み
0504b-01-3,ボイラーの水循環について、誤っているものは次のうちどれか。選択肢3: 水管ボイラーでは、特に水循環を良くするため、上昇と降水管を設けているものが多い。,×,元問題の正答選択肢は（2）です。選択肢3の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問1,確認済み
0504b-01-4,ボイラーの水循環について、誤っているものは次のうちどれか。選択肢4: 自然循環式水管ボイラーは、高圧になるほど蒸気と水との密度差が小さくなり、循環力が弱くなる。,×,元問題の正答選択肢は（2）です。選択肢4の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問1,確認済み
0504b-01-5,ボイラーの水循環について、誤っているものは次のうちどれか。選択肢5: 水循環が良いと熱が水に十分に伝わり、伝熱面温度は水温に近い温度に保たれる。,×,元問題の正答選択肢は（2）です。選択肢5の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問1,確認済み
0504b-02-1,ボイラーの伝熱面、燃焼室及び燃焼装置について、誤っているものは次のうちどれか。選択肢1: 燃焼室に直面している伝熱面は接触伝熱面、燃焼室を出たガス通路に配置される伝熱面は対流伝熱面といわれる。,○,元問題の正答選択肢は（1）です。選択肢1の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問2,確認済み
0504b-02-2,ボイラーの伝熱面、燃焼室及び燃焼装置について、誤っているものは次のうちどれか。選択肢2: 燃焼室は、燃料を燃焼させ、熱が発生する部分で、火炉ともいわれる。,×,元問題の正答選択肢は（1）です。選択肢2の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問2,確認済み
0504b-02-3,ボイラーの伝熱面、燃焼室及び燃焼装置について、誤っているものは次のうちどれか。選択肢3: 燃焼装置は、燃料の種類によって異なり、液体燃料、気体燃料及び微粉炭にはバーナが、一般固体燃料には火格子が用いられる。,×,元問題の正答選択肢は（1）です。選択肢3の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問2,確認済み
0504b-02-4,ボイラーの伝熱面、燃焼室及び燃焼装置について、誤っているものは次のうちどれか。選択肢4: 燃焼室は、供給された燃料を速やかに着火・燃焼させ、発生する可燃性ガスと空気との混合接触を良好にして、完全燃焼を行わせる部分である。,×,元問題の正答選択肢は（1）です。選択肢4の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問2,確認済み
0504b-02-5,ボイラーの伝熱面、燃焼室及び燃焼装置について、誤っているものは次のうちどれか。選択肢5: 加圧燃焼方式の燃焼室は、気密構造になっている。,×,元問題の正答選択肢は（1）です。選択肢5の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問2,確認済み
0504b-03-1,丸ボイラーと比較した水管ボイラーの特徴として、誤っているものは次のうちどれか。選択肢1: 構造上、低圧小容量用から高圧大容量用までに適している。,×,元問題の正答選択肢は（5）です。選択肢1の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問3,確認済み
0504b-03-2,丸ボイラーと比較した水管ボイラーの特徴として、誤っているものは次のうちどれか。選択肢2: 伝熱面積を大きくとれるので、一般に煮効率を高くできる。,×,元問題の正答選択肢は（5）です。選択肢2の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問3,確認済み
0504b-03-3,丸ボイラーと比較した水管ボイラーの特徴として、誤っているものは次のうちどれか。選択肢3: 伝熱面積当たりの保有水量が小さいので、起動から所要蒸気発生までの時間が短い。,×,元問題の正答選択肢は（5）です。選択肢3の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問3,確認済み
0504b-03-4,丸ボイラーと比較した水管ボイラーの特徴として、誤っているものは次のうちどれか。選択肢4: 使用蒸気量の変動による圧力変動及び水位変動が大きい。,×,元問題の正答選択肢は（5）です。選択肢4の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問3,確認済み
0504b-03-5,丸ボイラーと比較した水管ボイラーの特徴として、誤っているものは次のうちどれか。選択肢5: 戻り燃焼方式を採用して、燃焼効率を高めているものが多い。,○,元問題の正答選択肢は（5）です。選択肢5の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問3,確認済み
0504b-04-1,次の文中の()内に入れるA及びBの語句の組合せとして、適切なものは(1)～(5)のうちどれか。「暖房用鋳鉄製蒸気ボイラーでは、一般に復水を循環して使用し、給水管はボイラーに直接接続しないで(A)に取り付け、(B)を防止する。」AB選択肢1: 逃がし管給水圧力の異常な昇圧,×,元問題の正答選択肢は（3）です。選択肢1の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問4,確認済み
0504b-04-2,次の文中の()内に入れるA及びBの語句の組合せとして、適切なものは(1)～(5)のうちどれか。「暖房用鋳鉄製蒸気ボイラーでは、一般に復水を循環して使用し、給水管はボイラーに直接接続しないで(A)に取り付け、(B)を防止する。」AB選択肢2: 返り給水圧力の異常な昇圧,×,元問題の正答選択肢は（3）です。選択肢2の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問4,確認済み
0504b-04-3,次の文中の()内に入れるA及びBの語句の組合せとして、適切なものは(1)～(5)のうちどれか。「暖房用鋳鉄製蒸気ボイラーでは、一般に復水を循環して使用し、給水管はボイラーに直接接続しないで(A)に取り付け、(B)を防止する。」AB選択肢3: 返り管低水位事故,○,元問題の正答選択肢は（3）です。選択肢3の正誤を確認しましょう。,ボイラーの構造に関する知識,令和5年4月,令和5年4月 問4,確認済み
